days_past_due,outstanding_amount,number_of_contacts,previous_late_payments,promised_payment_amount,broken_promises,months_on_book,last_payment_amount,further_delinquency
158,11428.122894447257,2,1,1348.738691369222,1,53,265.1778480700112,1
29,276.56217705645577,3,2,1795.0104372501426,0,51,968.8889398901064,0
51,9336.25171873735,6,0,404.3121427437452,1,2,326.89286002050005,0
152,4195.776772816014,1,0,1189.7434745561732,2,38,736.4404472949169,1
14,4619.935816982662,3,2,1032.2986534654278,0,30,456.1282607963415,0
69,3616.3111180185138,2,2,18.44165770838504,0,4,763.1227966687323,0
146,649.8453754551792,6,5,601.061270800183,3,20,593.7670425342948,1
170,6708.789542044509,6,1,897.9771285278877,0,25,654.7559174951509,1
57,1277.850817687261,5,3,1455.0343686912902,1,58,354.7396723556333,0
12,3227.004593685934,5,2,509.6451749061548,1,37,564.4252817138429,0
17,3359.8027712142257,0,1,1180.6521362831577,2,30,383.65582213524846,1
30,7986.729653638694,4,2,539.2075126644172,1,35,128.6042140421181,0
88,4778.970241793614,7,2,1660.4969970057018,1,10,190.1589725370505,1
99,100.0,4,1,764.9717954549815,3,13,338.9571638190486,0
23,2302.88817711103,4,3,821.1789361824294,1,4,560.0470246312416,1
129,313.5570458281409,2,2,1036.8594473585115,3,22,668.088687849078,0
79,6507.446247133705,4,3,149.52848646007817,0,43,795.8146226107758,1
32,1451.3230919269558,4,0,854.8623373870419,2,11,975.7316586467654,0
9,3182.493389044372,2,1,1240.1110423537552,1,37,300.89572027186307,1
15,10251.010128418558,1,2,803.0814265708196,0,14,915.3070539323664,0
156,6910.328117987338,3,2,816.2408441019703,1,42,147.82320533872968,1
152,1506.239155884723,2,3,185.52224474158072,1,10,516.0703010050221,1
163,7475.145239068299,4,2,874.8806091079387,1,24,143.27915243173675,1
27,2846.5053343669906,1,2,1333.0977132414214,2,31,284.9290883581992,0
109,7467.649923727924,6,2,1700.338664089115,1,58,72.81812941770903,1
76,3763.004069902832,3,2,481.5427313428892,1,59,504.6923979385928,0
148,2119.917544445625,1,3,1756.542374247612,0,29,239.52039634512568,1
65,1839.594380013907,2,2,2013.6536415852013,2,57,316.65443201292936,0
177,5862.884184786677,2,1,994.4735596348452,0,19,310.7376991303182,1
109,7739.063798939719,1,2,598.8667387150465,4,47,334.33712460412033,1
129,6117.201328818307,2,5,1025.8801452403256,0,38,700.4776811470514,1
10,3702.077990211241,4,0,1130.126868405512,1,59,852.9333306204205,0
47,100.0,1,1,961.9686722461864,2,2,129.1373815033554,0
123,3081.947607563611,4,3,0.0,0,25,498.4958591245359,0
59,1243.8998652789796,4,1,1020.3034557777636,0,22,588.236606347903,0
96,9105.708029765505,3,1,1159.1656251120753,0,1,503.8024673650909,1
103,3804.548427616719,8,1,1378.5356978958746,3,8,1136.4724757410945,0
124,5901.140329578043,4,2,1943.8140297340724,0,52,432.5371156223113,1
86,3969.030861771762,1,2,267.7001765873255,0,41,112.08708145929268,1
146,6289.056491473403,2,3,1537.4226395563485,1,39,321.7676266725055,0
112,7154.522068815097,7,0,710.8714238509717,0,2,552.8468966228378,1
174,11909.365849706153,3,0,537.798496330662,0,36,624.1479807361973,1
160,3632.223540145018,2,3,1354.453551974928,2,9,369.8707474387182,1
27,8129.316904127605,3,2,1575.6730840476837,2,53,548.0037318791602,1
18,5833.751135883935,3,1,1120.10504172633,0,28,936.1827044219284,0
167,3265.6290106862066,4,1,814.2454195265689,1,7,1075.7182293967808,1
177,3479.767943803925,5,3,833.3470414410112,0,14,893.0091935890537,1
82,6412.707289968571,3,4,2110.3369203685406,1,46,820.7688701353925,1
172,4110.193301140183,3,0,835.347897404097,0,18,718.3512873918704,0
72,5314.806120840189,3,5,1366.3792546925365,1,40,452.21271430979016,1
54,6993.936768190652,2,1,929.5443393725355,1,41,470.1682642750761,1
162,11909.365849706153,3,1,1026.431303435582,1,32,774.4039640832647,1
71,5097.453295057674,4,6,1630.847194792405,0,1,768.3232301913399,0
164,1615.4797037449712,6,4,1933.501925898276,2,23,654.2051978884157,1
146,6193.967907392779,3,1,731.1071241318408,2,40,816.475002923027,1
38,3547.911989272584,2,1,697.4497224392668,0,11,0.0,0
137,10680.824103286071,6,1,1118.9610376277442,2,32,606.832662210888,1
178,3508.661128482732,2,0,763.6619928597408,2,55,116.68869832998156,1
35,5055.191201418797,4,1,149.6451404519886,1,50,423.2129372110264,0
82,6868.741729097577,2,1,331.8489414015968,0,24,490.79613949333066,1
133,6473.902226431977,3,2,1131.6996638297812,1,57,395.9869802751417,0
142,9170.577530667208,5,1,1023.9759129015608,0,5,258.0636548217582,0
158,7002.450828296755,4,2,0.0,1,35,752.3061836374508,0
4,11909.365849706153,1,1,884.850909371573,2,21,670.3451729590861,0
167,6348.477499134284,3,2,1412.508247038115,1,20,868.5408482780842,1
153,8897.310692163297,3,3,1388.8795658715587,2,30,405.2931540452447,1
156,3592.247087122141,2,2,773.6035018534776,3,22,464.2577221582629,1
150,10924.470778652703,2,3,1269.195756252845,0,10,1207.1210458803457,1
159,3956.91184220129,4,0,307.4048472002792,1,6,396.8153467417905,1
23,9458.100113998513,3,2,1419.4707375536968,1,13,34.19920535874223,1
48,7675.756198743038,5,4,911.0067798598848,0,58,759.9167382961659,1
148,5200.008375712057,3,2,1349.2153430882074,2,36,790.0870995850769,1
125,9487.013529206652,2,0,1168.221654108712,0,12,844.8223459366513,1
166,4964.034821657771,2,0,1372.7504135650115,2,7,822.9045278746212,0
55,9105.157395245882,2,3,1963.5318671027812,1,19,230.9873500872738,0
68,6134.14807737434,4,2,1907.2768531273125,0,45,704.6354166144497,0
88,3868.3506109190384,4,3,328.2640454539944,2,44,650.2657074363739,1
2,5960.804014790637,6,2,831.020057371551,2,22,708.8687166519246,0
135,5102.310889661712,1,1,1705.9865648088655,0,5,464.5748970909205,1
95,3672.4501515432794,2,5,584.7039709769725,3,2,813.8284050205755,1
140,5698.957460333102,3,6,2016.8681645234344,1,11,652.4731304318927,1
106,6211.060115522825,0,0,1067.8274795522311,2,44,609.6508043624557,1
133,100.0,1,0,555.3777265926387,0,5,356.01681899322284,1
108,6504.090756306674,2,3,1073.8921776578122,1,44,748.387438733987,0
178,7223.314390075234,1,3,669.1234076114458,3,5,461.85358678431055,1
42,9354.937227190698,4,4,869.1005005763723,1,8,581.0074021794087,0
102,1291.9981321373275,4,4,1128.9670333765946,2,3,476.2133666644578,0
124,1947.4881023388532,5,2,687.8263112213247,2,13,730.9500039591996,1
140,5627.8194929025285,1,1,1068.1244667344797,1,19,549.2443616322298,1
103,2861.222154252256,3,0,691.1542824987225,1,2,221.4570694214565,0
146,1430.7237655876534,7,1,811.09963415914,1,2,789.9514087236696,0
74,3759.783093864741,5,5,445.2762424220488,1,46,750.6802548080981,0
108,3920.53968889136,5,2,856.7181051438031,3,34,638.6135216277775,1
122,1953.0511256163404,3,1,1386.1755609497936,2,36,573.4171926909947,1
17,1933.0385954588423,2,3,1130.148031609391,0,15,259.50559864407336,0
71,4636.043639571506,3,2,1646.2051230788438,1,59,512.2013984730665,0
62,654.1172225311966,4,1,1003.0290493640356,2,5,298.43006853904654,1
41,605.8463629475254,3,1,1238.9015925833826,0,33,650.4864280036516,1
119,5214.526554936361,2,3,1326.9833607882877,0,10,712.2254116036229,1
162,9516.929520763935,4,2,874.1392332692498,2,28,836.861863489062,1
45,7199.124004636744,1,1,120.97619447850091,0,2,545.8504754096612,1
58,8667.855921576447,2,1,448.8612211268496,1,50,651.7273087859013,1
178,100.0,1,1,2031.6241969755893,0,38,396.843807016513,1
126,774.1977050217092,4,3,1332.9687619710935,0,12,154.11928370442945,0
162,5031.950550019169,2,1,618.1767829270798,0,51,314.54959314603406,1
44,7508.666106868652,1,1,2009.4767769341431,0,48,687.2950792984566,0
15,6914.131617490091,3,3,572.268146790622,0,6,418.5320390017261,0
78,967.5045932583752,4,2,21.34813577949592,3,32,32.40616208028786,1
70,8407.121074929377,2,0,1169.698454219531,0,4,479.4526647051707,1
178,4755.9538642664365,1,0,1072.2840208873183,1,10,402.3588546822381,1
101,7333.183197087563,4,2,540.5703060362351,0,23,449.2166990920306,1
160,3184.7673274105346,0,2,1018.9468246615804,0,52,630.1916181259819,1
3,368.78693803961687,6,4,751.3594084221359,0,5,1121.3072696863296,0
86,7537.535464179582,0,1,1061.8728893675268,1,10,160.9151552628557,1
74,6408.940657400974,5,2,868.0942640252186,1,14,945.9264604076142,1
51,1263.1269512410672,2,1,1793.423337539708,1,5,528.6171362792347,0
67,2995.4818484253374,3,3,1339.004253022281,3,5,835.3946795339332,0
76,7058.26137834259,2,3,1794.4850197522028,0,57,623.9016104139926,1
93,5618.106824319223,1,1,1213.855333555311,1,41,512.1522974932461,0
176,6505.076513930439,3,3,279.7630885932738,0,58,631.0597986322052,1
145,3426.9398323777887,0,1,442.23650031606576,0,36,66.39255489723189,0
7,9269.38074530474,1,1,2163.3968214888555,0,54,351.5149615202793,0
13,4666.5486495068535,3,1,0.0,3,46,570.0309889072723,0
120,100.0,0,1,970.95712914574,3,10,104.22359208002804,1
66,5320.81681966526,0,0,0.0,1,53,518.3365559137018,1
4,6814.828181508625,1,3,1305.161110269809,2,34,236.8156379667076,1
138,5891.230119504734,3,2,419.7151031560894,1,14,635.2683687528134,1
88,3720.091686339633,3,3,1040.0151128918124,1,48,642.857141871061,0
17,100.0,1,1,1180.1711597586582,1,35,898.9519740398271,0
52,3050.081593958148,4,4,1456.241177254485,1,40,611.727063158899,0
134,3333.3465848451724,3,4,971.706320705405,1,24,172.88684461423867,1
69,3022.4269979161645,2,6,358.7923292808963,3,28,333.1630038795263,1
137,6835.890963222784,3,2,1501.9824194058406,2,28,114.88387125854604,0
21,3999.730869797552,4,3,1696.813447764218,1,20,614.5414445057164,0
24,9145.025316707282,4,3,1341.8628870295502,1,5,358.8987477747444,1
4,4323.320765916729,3,2,1353.946237085901,0,56,506.1584948623967,0
152,8647.652564400789,5,3,1313.6173921410016,1,56,452.7110838138228,1
3,5643.394998301211,4,0,1154.4915861295856,0,5,113.71336264072936,1
68,5791.435685989707,8,4,856.966947964911,2,35,592.2678362561103,1
101,2951.4053235026754,1,1,1416.3709807281348,0,8,756.1213729784165,1
168,948.0987246229752,2,3,1738.7587149634082,3,30,283.81947899722314,1
176,4780.01973736978,1,3,621.2972230091332,1,37,406.0800909913409,1
54,10060.540055756494,2,4,1412.8565416623946,0,50,714.1054731982099,0
35,3623.9087557739567,2,1,1132.4599270180738,0,30,280.17429371795674,0
56,3147.8887928976364,0,2,0.0,0,33,467.6314163489079,1
108,4484.240511328766,2,4,889.2912730254036,0,30,630.5656265810846,1
40,10304.563832128431,6,3,565.9889150752256,3,33,787.0347376036227,0
68,7360.81089718275,1,2,1267.2726002689046,1,43,548.5584214690668,1
46,8642.788778623484,4,3,833.9480708692492,0,23,272.5402038722312,0
78,100.0,3,5,378.4813358720286,1,27,582.781367478271,0
141,2526.108352433306,2,1,1138.5871839061383,1,35,364.6490390566309,1
155,2630.1974681545894,3,1,707.1534819168646,2,56,470.59849774484405,1
6,8408.262559208753,3,1,990.52345125362,0,43,171.7186679947551,0
17,6979.640082999988,7,3,1456.0981060315444,1,57,237.404655028112,1
164,8167.672617828168,3,3,942.0793489541796,2,11,672.3671014480908,1
99,100.0,3,1,250.9537718237117,0,20,571.737554468886,0
81,8331.014012488493,2,2,1051.7991900564546,2,7,387.9696787087262,1
2,6977.979168912135,5,3,602.7475214762906,0,6,246.86440003691555,1
77,2227.7184588974446,6,0,726.3326458760273,0,29,868.6142073171054,0
66,4409.224320562457,0,2,1072.809220538088,1,33,651.1842177857537,1
52,2319.241466863502,2,4,890.2956054614109,1,8,1142.0993094661053,1
92,4710.173856170372,1,4,1478.2357281789,0,44,255.7720944102052,1
171,6348.066475884063,4,3,1384.3402068652615,4,24,87.97953110278411,1
22,9212.658704452657,2,0,1543.8558490080586,3,22,610.6386545410998,1
111,2181.7419398931097,5,2,0.0,1,41,460.4368233007567,1
107,3592.351255393224,1,2,770.6388160143574,0,56,440.955022143368,0
67,1691.2123361577778,5,1,0.0,2,51,173.32856501352694,1
140,7299.690203940379,5,1,290.4086412718053,2,22,507.8106253090776,1
69,273.2554767668016,2,1,1149.931940141044,0,48,320.0095104101207,0
84,5531.041587233164,0,1,756.0507463443731,1,21,209.89803689913083,1
103,1322.6360313449318,2,2,1357.5481963046543,0,21,320.980692599702,1
39,5137.435804703807,1,0,1151.5139831224708,0,56,46.89138154787548,0
13,8467.735177832696,5,2,29.50703965185721,0,54,783.8201846036825,1
41,3466.211707625938,4,1,1050.7780020110092,1,59,471.9719170531935,1
57,5662.610122398168,5,1,1381.4075352839427,2,6,461.8198165716419,1
12,2320.501368010536,3,3,911.1364173758576,0,25,884.4529795115767,0
13,4662.707538695964,2,3,1745.5281630127547,2,32,328.7693222558469,0
120,326.30122049176043,4,2,0.0,0,55,172.14899547474062,0
97,7123.14772039128,1,1,741.2511896146311,0,35,665.7596248656374,1
57,3753.6078482592206,1,1,652.9159750205381,1,59,166.03386780633627,0
40,4373.512854659984,2,0,988.5129444062146,0,54,0.0,1
118,5207.612009705915,2,0,1223.154433238924,2,9,678.2175380197065,1
80,100.0,5,4,1436.661067112147,2,25,563.0145108660997,1
128,2923.302599673242,3,3,714.7734265802319,2,39,382.6429311639469,0
173,5405.722223760013,1,3,694.0317235664712,2,25,123.15121577822735,1
35,4520.240809593368,3,3,1023.881053981268,0,38,657.7076839608987,1
3,11532.036457379894,6,0,965.0445229861812,0,49,355.24971696488376,1
120,8776.152863162226,5,2,1122.498120852398,0,8,726.5644061580186,1
5,5418.785074324979,2,0,1418.5959809420087,0,39,664.2895355864288,0
11,1932.5026048166792,5,1,832.7160984926545,0,43,254.9271887480973,0
126,3515.1967534451705,3,1,480.2521372963249,0,39,108.23492070892628,0
71,6974.404678073953,3,2,852.8719508038284,0,46,624.5742414110954,0
117,5229.863405052502,6,1,486.2182081141783,0,34,606.9576019169722,1
138,8828.312545957666,2,1,1915.7156280220047,1,29,596.716672224168,1
106,5206.110208172053,4,2,865.5575936159901,2,43,494.13327183383655,0
116,5347.502422863814,2,2,721.4408952416923,2,46,789.2538395451108,0
162,9872.6364902373,2,3,778.9475998145313,1,46,1207.1210458803457,1
67,1710.3078058009114,3,1,1467.768940522361,1,2,1006.7251584178068,0
31,10201.57263025489,2,0,1524.9150828522484,0,55,577.8268172885834,0
75,7308.898439141421,3,2,1119.2483725361892,0,20,731.7821471251037,1
71,11909.365849706153,3,1,863.099224904973,0,23,429.6398605169922,1
66,2895.7028879887457,4,2,806.7604014943386,1,31,0.0,0
70,9888.211310330706,5,1,0.0,2,45,960.3504737057314,1
41,5401.615626997379,2,2,1457.0180317791956,2,44,292.14303250237947,0
160,4443.247398192541,4,4,1795.540561028612,2,27,103.75920124160008,1
20,5914.706710403353,3,3,617.4758546347962,1,21,820.6756586163614,1
178,5375.6442383361655,5,2,1166.298279780828,0,51,1207.1210458803457,1
153,2663.252146129919,2,0,1438.8250197493203,1,41,647.1365946996725,1
140,4605.086398543641,2,0,702.1711881763446,1,4,431.0244451892146,0
39,5921.320054017629,4,4,928.7587634745832,0,44,817.2378144419207,0
145,3724.533153254822,5,0,1354.4665940536925,0,41,603.9382726272397,1
45,6621.324461907584,6,1,1223.6177126153525,1,16,110.13293578785031,1
139,4112.472755405378,5,2,1313.3155312744875,0,46,194.34054696063868,0
70,6375.0358955114425,1,2,263.55074720375376,2,49,353.6571891480696,1
125,6013.148396692504,3,2,1078.916888442186,1,9,614.1573022836959,1
151,6353.997097134512,5,3,658.581595595703,0,38,740.1590305039473,1
91,953.858473375391,4,2,752.4010161042332,0,31,385.8212216835292,0
70,8291.248426165828,5,0,1337.1439878550111,1,23,811.9551321824051,1
166,2401.8842155610314,4,2,254.101051098683,1,12,930.800908737167,0
130,4442.439814579414,3,2,1412.2237672306592,2,40,453.2213754320156,1
84,3062.478738883849,2,3,727.6172963555143,1,2,76.9499238045243,1
89,5214.045410033362,4,3,1635.9297884427378,3,29,717.4057158407683,0
79,4666.629879479033,5,3,908.7576997794118,0,55,1041.679225615665,0
113,6953.579319641543,2,1,2073.379373928138,1,19,364.569128419753,1
93,5131.649111032829,3,3,13.855188485950634,3,14,1003.4327325044424,0
72,3824.944465518012,1,2,31.219414479390597,1,54,322.4880179805948,0
165,100.0,4,0,1607.25314087858,0,23,456.1150466522898,0
49,7652.970397398943,5,1,1595.163223346215,1,5,873.2720312424142,0
52,6552.608531587187,6,4,278.8172127688472,2,28,421.9103850144417,0
33,7775.372555365382,2,1,588.3381570269368,1,51,88.34230559452891,1
22,4443.819359945916,3,1,838.9963639558965,2,20,707.6305788368736,0
114,6070.798766639618,2,1,1125.713914568745,1,56,121.1271478967832,1
133,3039.823766209535,4,2,1526.7593490407028,1,10,779.5547890640962,1
18,2765.5901045442174,4,2,955.366460661886,0,11,734.4075579735302,0
166,4149.195168413557,7,3,1644.506461540057,1,12,944.20431059554,1
118,7765.420766657388,3,0,1328.133525326224,0,7,234.0105686629945,1
117,4175.677778518137,3,2,1112.2261512088478,0,59,238.9369195841932,1
37,4837.742221077557,5,6,620.564711594747,2,24,497.5465180627959,0
64,5727.334465639494,1,1,1632.7055260023362,0,5,373.6755527337546,0
138,5076.028094571173,3,0,401.4540357847724,4,45,13.739496474217276,1
79,8043.011709869963,5,1,548.5855775686407,3,23,413.6622475759097,1
170,2755.7952437367862,8,2,1414.613654929432,0,23,513.9076631881887,0
123,5299.2285024355215,2,3,976.245714323466,1,8,652.9219190434499,1
176,6422.683320701957,2,2,1553.4262483178106,2,34,561.6681326086994,1
44,100.0,5,0,736.659497207145,0,34,437.5614433566488,0
82,5798.148309116996,3,6,1840.4962037989867,2,38,972.1835307243548,0
87,9026.072763537397,3,0,749.6777345533194,1,50,396.3504790750707,1
16,3948.527574024408,1,1,945.4750150092414,1,46,311.6807679609679,0
54,1744.875017493257,2,2,1620.5904671989106,0,2,439.0776165014378,0
102,6401.099892645389,3,3,875.5620063964722,1,42,671.0353895167111,1
163,5538.4618301105465,3,3,1066.9489921078623,0,2,358.1292362884368,1
98,9567.340175790212,2,5,480.29288938627735,0,2,659.4599906739907,1
156,6313.003859896294,4,2,408.74808114044174,1,57,663.168424681023,0
2,2169.3587105511515,2,2,2085.7795626144607,2,52,305.4970108024422,0
94,2033.7553900130436,3,2,819.4310908438052,2,31,357.0720819701871,0
141,7579.457268963495,4,2,1608.1415233140135,1,47,1063.9682142095553,1
169,6070.735476074966,2,1,947.078359191686,2,36,536.6918638741942,1
59,4825.341693360029,4,2,696.4911000957085,2,8,0.0,0
69,5517.164613411673,5,1,799.0009894885493,0,46,278.8758370809106,0
119,6325.807663942619,4,2,336.3138378607374,0,52,680.6510128057027,1
92,6118.45977753253,3,3,667.1187101963944,3,8,485.26166605569625,0
45,483.5685718305713,0,1,1724.393437150626,3,34,499.9888148495783,0
148,8650.091045512345,2,1,1963.33490098242,1,54,713.0845448552653,1
24,8850.832198955875,0,4,1420.0809089855384,2,21,259.8530872608476,0
91,10430.385218405883,2,1,1347.7903400274754,0,56,545.4210797136092,0
94,9777.81666663325,6,3,801.8579768249147,0,43,445.0607767280882,1
58,9267.63730209254,2,1,543.7296291466512,0,15,568.3523221883702,0
155,4140.54157566308,2,3,1116.1696659401862,0,58,390.7130043327861,1
154,5904.10843246109,4,4,727.6760851591366,0,20,402.3074003254127,0
128,8500.996374909106,5,2,1061.93625187318,2,52,638.1017123584757,1
7,100.0,4,2,1214.7445235168466,0,5,221.596985183225,0
170,4343.963504081943,5,2,589.4381312605047,0,13,323.1987601962905,1
47,100.0,2,2,1337.3224909956502,0,16,977.5985444398038,1
53,5840.844902114339,4,2,113.07718146317006,0,55,656.445880548224,0
38,8797.423819527143,5,2,1435.0600062998546,1,38,762.5716661136819,1
53,5056.394943678436,6,3,988.024447678586,1,3,514.9103988709564,1
143,3292.3303710970986,3,0,504.458046351097,4,1,544.419556721818,1
154,5849.495040200535,4,0,642.0425389634082,3,59,254.23088159067157,1
48,6237.383495547929,0,1,934.4278951830074,1,40,579.8614596401472,0
95,6448.8404883356,1,2,1327.677983898983,1,47,580.5153114576391,1
147,1355.181490690733,4,1,1043.3248411583468,4,6,752.6778714324726,1
137,5730.456181627735,4,0,1405.64516918026,2,39,420.1921386341341,1
