months_to_maturity,total_relationship_value,number_of_products,satisfaction_score,number_of_complaints,months_since_last_interaction,age,tenure_months,monthly_average_balance,desertion_flag
14,34344.034503447605,4,6.421383944386319,0,4,25,28,12176.393550606348,0
3,21961.73262229306,2,10.0,1,4,34,29,10219.590718022864,0
12,85884.50664578378,4,5.389366711971701,1,1,22,26,18963.91614413231,0
4,93926.0381757076,1,5.936035342172794,0,5,50,26,4076.924332689593,0
12,85542.31696120041,3,4.995417396242052,3,6,30,31,5232.21122149359,0
13,64773.120174625,4,6.481509950956359,1,1,36,33,2926.4479022496826,0
2,58694.90125612135,1,8.044125338194482,0,1,25,36,17617.884436281274,0
2,13521.865460722956,6,5.107413333034,1,3,33,26,1684.5918080817864,0
15,42625.42619866828,3,7.705653763605662,2,1,44,28,8853.416785939411,0
23,29484.1938996069,3,4.575456001888098,0,3,32,32,7160.821137682378,0
17,1000.0,2,8.864790835784165,0,5,18,37,0.0,0
7,81711.30257496097,3,6.085587252465668,1,2,51,27,2977.8774419412703,0
14,29125.101608231744,2,6.3461576039064,0,5,50,30,8281.15610950997,0
12,85878.25722305922,3,9.81385800527344,0,4,33,28,9118.740052109535,0
17,76452.39202280037,5,6.127354554010244,0,3,52,35,13339.540242715017,0
14,66701.53929900256,5,7.794310305184864,0,1,34,29,9541.117979628125,0
6,68386.52215289552,2,8.412210983009004,1,1,22,40,7215.207488814598,0
19,31540.58353778877,6,9.602225856185935,1,1,46,24,13941.4755017908,0
6,105735.50453871996,4,7.65651400962475,2,2,58,29,17694.088256886538,0
18,51293.76292859147,1,6.36606552355145,0,2,45,24,3280.5999219343084,0
5,59057.95055356112,6,5.955949674177262,0,1,52,24,8393.534062530141,0
6,30527.709993000823,1,7.629672783441783,0,0,34,22,17390.806164158308,0
2,22065.0421766912,4,5.4820085743890585,0,0,38,36,7131.244275069486,0
8,64318.8802642827,3,8.080479210977993,1,2,60,39,7668.001266130204,0
15,56525.404878163565,1,7.402114829135045,1,2,53,26,21813.237403391227,0
15,26319.429022922683,2,4.666266699637816,0,1,54,23,11883.862054953212,0
11,6847.198436737875,3,4.542911811632371,1,2,33,27,9630.456681662488,0
22,11902.307380173588,2,7.165421865363862,0,1,37,35,16118.339757592154,0
22,85884.01151273321,3,6.425605317903727,0,1,44,32,14223.794569079711,0
1,31602.385560497853,2,8.631413407998402,0,2,23,30,21813.237403391227,0
18,39832.74362972499,1,5.16535570363874,0,2,18,33,16080.101969200989,0
12,93510.20776277188,1,8.463369205538426,0,2,53,29,5150.563151242139,0
12,16335.483155407555,2,8.520189517874115,0,3,20,31,6416.190937637306,0
11,28190.155228488296,4,4.635733379258014,1,0,37,30,13001.574496993033,0
8,26936.995143179207,7,6.554443626664352,0,2,52,41,15410.361772646014,0
7,98542.05443498118,2,9.732507399390908,0,2,32,26,16322.596727592763,0
23,109801.50501747242,3,7.801347652296797,1,1,32,35,13921.87694427541,0
21,72546.89676206512,1,6.8028096227890265,0,4,54,38,10187.69180324973,0
2,73501.5417246272,3,8.716391652425914,0,0,53,34,14297.07927508897,0
11,32589.349914418068,3,6.017266365051634,0,3,64,29,20684.83537676057,0
22,108419.85460712848,4,6.344312495323889,0,1,37,27,11943.978806746976,0
10,58030.887630759855,3,7.337065190600146,0,1,18,35,12633.029113783352,0
3,75593.3079334922,1,9.841882617844597,1,1,41,31,11344.57921043756,0
20,46834.25183687138,2,5.158362915544879,1,3,40,32,8746.21718383585,0
10,41959.02238017168,4,7.941378863115356,2,4,22,39,12528.269251297776,0
18,99891.26778788352,1,6.200785783771967,0,1,45,22,15501.848069221356,0
14,66191.71039214921,3,9.485318986903971,0,0,22,32,7950.203207663633,0
18,93541.26383211144,2,8.531400226613854,1,3,66,23,7665.324187650215,0
8,57659.845152351336,4,6.847053857144125,0,1,31,23,13266.503338002176,0
10,24549.00390730728,3,8.194072316699788,1,0,18,33,8737.99207650795,0
22,32499.712013645363,5,5.84724690984608,0,3,49,33,21813.237403391227,0
13,53088.95727393832,1,5.732617199666412,1,1,51,36,13578.823799218164,0
21,31204.9935187002,4,10.0,0,1,27,37,11575.78671644714,0
8,16776.157741169285,3,6.2543875068461965,1,1,20,31,17902.63634171412,0
4,86042.51095361073,1,7.356049138064181,0,4,67,36,6808.804980443483,0
4,33653.897875294635,1,6.214723848060973,0,1,74,33,19669.272179828888,0
5,54145.782433739616,2,4.429637358510771,1,2,53,28,21216.32815227397,0
1,58884.007696568144,4,4.958731067840303,0,3,36,29,10979.381630952625,0
17,32355.406240382938,4,7.676875530751494,0,3,32,31,11304.11795739329,0
2,93523.98398926218,2,4.177168938382252,0,4,45,31,7467.024213756282,0
8,16485.74716386161,3,5.577320504653633,0,2,48,32,0.0,0
7,57848.757907423125,1,8.304440151077422,0,2,36,23,14047.701114428462,0
15,57383.53119129751,2,7.45288883214664,1,2,33,27,0.0,1
5,48372.36191407556,4,6.175175205865253,0,1,32,35,11231.199734602222,0
2,11092.621601840525,3,6.113375468781341,0,1,21,22,10100.257452312457,0
7,76124.52655590393,3,4.94049068625152,0,3,40,23,13646.499746698011,0
8,72305.3201100379,2,10.0,0,2,44,36,589.5756379394679,0
7,29732.94414226351,2,5.034377772614855,0,3,46,31,21813.237403391227,0
7,71224.61621616085,4,9.021129678980776,1,1,32,37,13773.463053771711,0
14,61247.23058902328,2,2.579495539109014,0,1,55,18,8485.37736286621,0
21,11581.63563916675,2,8.750658954838777,0,6,43,34,11456.690843923385,0
18,24382.132562859275,2,8.95453393585934,0,1,54,26,14410.537875263357,0
6,84148.44334668739,6,5.135484830373281,1,1,39,31,0.0,0
4,59282.48555426151,2,5.765222882344533,2,2,39,26,9088.165503923012,0
10,33070.91162568121,3,9.136018342827422,1,2,52,28,7337.182403927045,0
18,24245.72326482074,3,4.7165510849119965,1,2,34,27,4850.7111590322575,0
12,34538.18605653737,4,7.87365397379352,0,2,37,25,8270.65984091615,0
16,36665.614103668864,1,5.645834629394234,0,3,37,36,9306.385733577548,0
7,24621.10902112245,5,8.801234244383387,0,3,37,29,11819.518518402258,0
6,1000.0,6,10.0,1,1,36,26,13583.978080045385,0
5,84200.39859202356,4,4.987849409006635,2,1,32,32,11194.204393856731,0
3,79119.01017834329,5,8.177813887435695,0,1,73,42,5526.86525877958,0
12,11802.336445794215,1,8.956544833872593,0,2,61,32,9736.63877514571,0
15,54089.33886691003,5,3.011368128457286,1,0,33,30,1718.00801800923,0
10,22932.853918557,4,9.008817672608153,0,2,36,24,8871.289361462006,0
20,42152.98330320394,2,7.700886296615562,0,3,64,29,5710.253342720119,0
19,39657.0026037903,4,8.28227577457043,1,4,56,28,17498.852371236455,0
16,37164.97352846382,3,3.348738649113772,1,4,46,25,12265.672202585552,0
11,110088.4125222886,3,8.487792935089702,2,3,43,27,14367.129434394985,0
8,36790.22945971429,3,6.634184299021797,0,2,37,34,8937.701911517708,0
3,25752.085247992258,3,4.721958644856741,2,0,40,31,13878.511231284048,0
23,27122.557115088563,3,8.402485289858118,1,1,38,38,12942.75079979463,0
7,81313.30869205265,2,8.62231054375527,0,3,31,36,12669.638513609883,0
23,1000.0,2,6.846458614694374,1,2,66,25,13021.078339905269,0
7,27121.312506934395,2,7.725725349223728,0,5,50,39,17591.42271919953,0
14,93404.68520334602,2,6.676505063907271,0,1,49,32,12375.104816382816,0
2,57319.585639929406,3,4.249479417064702,2,4,19,33,6654.795139841359,0
10,55757.6601510834,5,6.7114258440956975,1,6,53,34,10426.739850735665,0
19,113964.39380431104,2,9.399693865129793,0,3,18,31,16951.448254561365,0
9,57390.43858845496,4,9.428156359708863,0,2,22,24,11186.856333353511,0
16,28754.415159212527,3,5.349048803071176,0,2,52,33,7172.03435844792,0
19,41537.688293709536,1,7.478974787605188,0,0,51,30,7685.546975787194,0
18,15937.030729082937,2,7.15342946961476,1,0,18,30,7720.5804709500035,0
9,87678.11120047091,1,7.988483789199126,0,1,52,20,14787.861858177668,0
16,67236.85152610147,5,7.1041616890488575,0,2,61,27,6762.907652309032,0
13,83732.42449912668,4,8.444382044271974,0,2,26,23,15077.20501933882,0
10,86389.51785648112,3,6.172292104333827,0,0,51,33,13344.479931817674,0
20,37573.67657217402,3,9.206690170782544,0,0,41,21,21813.237403391227,0
14,21657.414439733308,4,5.937721106486431,1,3,43,29,16041.321093483404,0
12,48448.60666075863,1,7.385008615576966,0,1,43,24,5461.003136350561,0
19,23817.16787634385,3,8.331332959270839,1,1,36,39,21255.984593779693,0
7,54948.70626227074,2,7.434643039949293,1,1,67,24,13869.653780531076,0
23,83962.90642504068,1,2.3156370858517947,3,0,58,29,9480.607587475331,0
15,44955.810618524985,2,7.598229017359698,0,4,66,38,14196.029036282827,0
16,54499.85269723217,3,8.378749226809475,0,2,41,36,18707.424751301965,0
8,47184.631513299006,5,7.595904714844874,1,3,38,36,12716.382476393725,0
10,74081.82717313094,3,8.882589580559412,1,4,46,33,3658.55226471844,0
4,29966.5281713513,3,9.34379192017031,0,2,56,29,20416.33381135529,0
19,1000.0,3,5.610414175104906,1,2,43,31,4090.094625654135,0
19,64126.06578126142,5,3.5720651506923704,1,4,41,36,15654.945609311551,0
21,79635.03263923981,3,4.600826550274242,2,3,41,41,14688.047158207864,0
15,63391.22734275607,3,7.142655820883212,0,2,50,25,15831.294060048878,0
14,30793.085135959584,2,8.225849735850117,0,1,41,23,5317.916472465047,0
1,15949.63705441793,4,6.750189263538383,1,3,33,27,15525.647509150098,0
16,64834.92595340964,5,4.234079208386607,0,2,32,35,13099.831506497569,0
10,54244.36858804021,3,7.593743169420888,3,4,32,30,5357.499992182701,0
19,46226.22117025011,2,7.02268308912948,0,2,19,30,8908.44776724826,0
22,104673.90028981373,2,7.321793679182611,0,1,27,36,16061.9297999243,0
3,21595.99717456005,4,10.0,1,1,67,40,14832.33743995607,0
5,103251.11063382396,3,8.63673884139527,0,1,48,43,7928.510327217493,0
9,50953.5171461192,1,6.732094549916705,0,4,49,22,13631.830442815672,0
18,1000.0,6,4.347753489299711,0,1,34,37,12388.105087064963,0
11,44623.920370425774,5,9.689619016915866,1,2,18,21,12433.667517696567,0
16,78784.88229798323,2,3.467021808881319,1,0,48,27,8888.976007729258,0
2,39048.34901585088,4,6.436799827225231,1,1,46,25,8663.131500328474,0
12,5756.643762848151,1,4.599770114119774,0,1,47,37,10075.311929386024,0
22,45064.5640461149,1,6.18396558285554,1,3,43,32,1881.9532873988287,0
6,24284.828783248828,2,6.818697413637334,0,3,19,34,7676.777977955793,0
11,64754.43203263888,4,4.369132380711526,0,3,65,41,7341.218362022737,0
8,73201.99448202834,2,2.2874808575098986,0,2,61,34,7400.888340804451,0
12,18311.88776755681,1,5.0675775668622975,0,3,63,32,7894.010891571411,0
2,28825.878346530517,7,4.292440539217234,1,2,18,28,18091.3272702312,0
9,72699.27395320813,2,5.086196479164185,0,1,47,27,3588.593855991996,0
15,24234.671651031225,2,6.434353139047468,0,2,56,27,2144.875317294689,0
2,17535.25592516015,2,10.0,2,3,48,32,2675.791852915331,0
1,14639.26604611236,1,5.802260299928797,0,2,39,31,7877.900881366167,1
10,60561.15838874361,2,5.939765163732698,1,1,48,28,9706.958073544563,0
2,59274.73158552393,4,6.790828071840588,1,2,51,18,12675.19645820804,0
12,29478.61908862875,1,8.323774397301712,0,2,49,30,718.9563521726395,0
23,50152.56188384703,1,8.122955552446848,0,2,24,27,9443.036944853951,0
8,95813.97152465393,3,3.162339805831461,0,2,62,23,5532.915282562933,1
5,20778.19529245335,2,4.910341663904396,3,2,62,25,17492.73010484271,0
22,1000.0,1,9.215454786986458,0,0,49,28,8509.325638143499,0
1,63652.26727161111,2,5.95733566364963,1,3,50,28,8295.22990922801,0
15,46687.965082952345,2,8.926228828471723,1,3,21,31,14308.34600112635,0
6,28699.24739554696,4,8.434437332563983,1,4,38,30,8091.189267613257,0
12,69562.40712064724,2,2.51377600347974,1,4,20,33,7395.154891497943,0
8,75176.7543400637,5,3.68718206676127,1,2,74,33,5196.865489925508,0
13,1000.0,3,6.333553933832463,0,1,46,19,8354.00319589922,0
19,30422.06272005535,6,7.801016023721702,1,2,52,27,6913.699541384625,0
1,119525.48693590565,3,6.465144969699428,1,2,38,39,5159.107354760296,0
11,67502.14747394572,5,6.610052146514283,1,1,18,33,8358.887757831597,0
20,70283.10914891449,5,7.069508326123996,1,1,25,25,20298.581563598156,0
1,85186.82835894436,5,6.798299681760309,1,1,21,30,18386.281515797687,0
8,50512.064755991785,3,6.934569979192521,0,3,43,27,20836.971630603744,0
5,73900.52480274861,3,2.2874808575098986,1,3,31,32,10138.95683683448,0
17,71541.86131511608,1,6.376866218045146,1,1,58,31,12571.242577635448,0
8,66171.24490258277,2,6.358616635252638,0,1,30,38,17296.21679720375,0
10,40339.64088147786,5,4.8649634968872775,0,2,43,42,12238.91224430349,0
2,55161.76767098776,4,5.467843665204792,0,2,28,23,5803.853773956109,0
9,32349.15307079665,2,3.663302120561976,0,3,57,31,11552.941116734204,0
23,50384.42913699485,2,7.77186024610838,0,0,50,28,3473.128379408022,0
3,14945.27323702199,4,4.6945783809264325,0,4,26,29,6711.86156410381,0
18,26281.280261811426,4,6.758372429283368,0,3,39,24,13845.16142992802,0
7,41530.63874225212,2,6.018452758266977,1,1,28,27,0.0,0
15,21688.83705709772,2,6.629641122899914,0,1,61,25,5483.10241681715,0
21,34849.48187764471,2,8.820613925052758,1,2,29,36,5799.139459144512,0
22,45082.22069733453,3,5.533112900798038,0,0,52,34,1425.1430370349535,0
20,62067.87033993132,1,6.799928675014847,1,1,44,33,13832.742524819823,0
18,78477.71905558728,6,8.276125637243704,0,3,31,41,10738.798072684804,0
3,36086.468858656764,3,7.308105443161079,0,5,63,36,7794.57907854776,0
23,90053.13851805872,4,5.411533417746883,1,3,36,29,15899.820001458524,0
14,78158.3323587648,2,3.89906291915668,0,2,20,43,3580.361644448247,0
2,65122.81495831825,1,5.326011597943004,0,2,40,27,12037.976729313785,0
14,54609.47387889857,4,7.362781929810542,0,2,30,32,9779.287917311149,0
22,59573.62525605624,1,6.908239147512502,1,1,68,30,8416.74767891444,0
11,85611.53451999146,2,8.275128140838534,0,0,52,20,8478.344571588776,0
16,86707.38979277821,4,6.336828118369615,0,0,58,23,5004.912328609324,0
8,90048.40185150929,3,5.450852343926483,0,2,18,30,5995.531470632452,0
7,51239.804956310094,2,4.029869194869359,1,2,64,26,10390.623694485206,0
11,66649.0149499584,2,4.576428039959586,1,2,36,26,18807.040291063426,0
3,90306.39519866154,5,4.904731587720482,0,1,26,26,0.0,0
17,31288.518952508217,7,9.62077499329055,1,3,49,32,2824.3148618255527,0
14,40447.49438845088,2,4.635922339583163,2,4,34,25,15387.374944978596,0
6,50481.09989040435,2,4.659381445863628,0,2,32,33,12200.66886172432,0
8,76987.9621393822,1,5.576377176569494,0,3,58,26,15581.374554762398,0
22,77455.16452155868,4,9.064265890042508,2,1,18,21,12155.51111694361,0
5,43074.07666406194,1,7.943521369448565,0,1,30,25,5578.705369530528,0
8,4741.716368608701,2,6.488437322166874,0,3,46,32,10377.521112176611,0
2,57385.51832887901,5,3.836481280704011,1,1,48,28,12590.74773302194,0
15,22450.515880147963,3,6.73667019057479,0,1,18,29,9516.385123649296,0
12,5301.913860793327,3,8.401229066213542,1,2,50,24,13569.716734160223,0
17,12083.853177988502,6,9.46443029692053,1,1,48,30,15365.743968070114,0
1,59791.43023536682,5,2.311460999787043,0,0,25,32,14534.49823735386,0
15,90831.1208279842,1,5.1193091600952565,0,1,18,33,5578.146550652332,0
14,51166.83548708732,2,6.85557745624674,1,5,22,29,7345.430209952293,0
20,56341.41963937894,1,9.1583298682573,0,2,54,37,10951.483082616882,0
22,85486.84816633776,2,4.0241390989517525,2,2,38,28,9150.363899511967,0
16,3666.352727493373,2,4.455092024712942,0,2,27,31,8101.531309886868,0
9,65605.29264800815,5,5.7174358724363135,1,3,53,28,18924.504346270383,0
1,49652.30647043536,3,3.842240217300591,1,1,31,27,3855.7065216158944,0
17,66981.72376496202,4,2.7141117145382214,0,1,54,22,645.5709169916354,0
13,35495.482747885515,6,10.0,2,3,40,30,15438.78824972002,0
21,25461.88128720553,3,6.139504719002465,2,2,18,29,9695.097169313476,0
21,54215.26712856816,2,5.338523834189762,1,2,50,35,5107.142331825328,0
5,99475.73970003384,2,4.272647236515035,0,1,42,23,9351.12012428383,0
10,75827.30313624388,3,6.568503266497435,0,2,47,30,19679.67139633556,0
6,34769.21689459725,3,5.54241569923517,0,5,34,26,14694.374875398453,0
19,9770.838920561604,2,8.214948102626579,0,4,27,29,12505.902738880672,0
13,1000.0,3,4.491568887452873,2,3,54,29,7102.426578306499,0
1,89482.98355551444,1,6.602531119000743,0,4,46,37,12804.228479386997,0
20,21347.531355925174,5,6.516389585261764,0,4,36,31,7327.8715015186945,0
15,40234.59761015191,3,7.709579420802624,0,1,42,31,21813.237403391227,0
14,89636.33378232729,4,6.272344593370221,1,4,29,34,13011.629041512651,0
8,1582.9563356302533,3,7.787764969560333,0,3,44,30,8825.841982080696,0
10,94767.93528425175,3,7.228951815619018,2,4,55,33,5680.007489353407,0
9,42390.78638322494,2,8.35174133199572,0,4,74,27,19803.538564590075,0
17,15542.500542837835,4,7.816079616519228,1,1,41,25,7881.16498875777,0
9,42579.472185532606,2,6.266124144710483,1,4,54,31,17104.449194186993,0
3,28322.09655795567,3,9.951143474145352,2,2,50,34,10308.255202616778,0
11,63224.59396717147,3,5.612941020027597,0,1,46,39,11568.167171411558,0
12,30556.026983366668,2,9.70487189752289,1,0,34,27,10868.557921568025,0
10,1000.0,1,8.810539869549748,0,1,28,35,5590.460089592434,0
17,43383.12396773032,3,8.002629473940614,0,3,33,33,5244.440350486769,0
17,9303.648431403832,3,6.64291943448309,0,4,38,31,12172.525360822694,0
11,56129.5965196496,5,5.422560993681038,0,1,33,25,14114.978255319307,0
22,14386.090031500273,5,7.223349413754634,1,2,21,27,15709.066104883468,0
4,35359.615904837425,2,7.203766083175981,0,2,49,30,9177.42110604623,0
7,55477.634126430086,4,6.629412533234631,1,2,25,33,6710.307634648506,0
21,43626.23824897192,2,7.916718249924966,1,3,54,38,17657.19178370607,0
14,57512.90849003135,2,8.642915568108847,0,3,33,30,10009.419204447831,0
7,70408.6149715327,3,5.16789630958908,1,2,21,33,0.0,0
8,15261.989008060817,3,5.512754876005629,0,4,23,28,15004.24450687548,0
1,48068.07378125876,6,4.298461727546488,0,0,41,24,9025.04173030046,0
22,1000.0,3,7.583006260566183,1,1,40,27,5393.014844905329,0
4,57419.99905047572,2,9.974272868198078,0,4,22,36,16786.761388041123,0
12,40975.57608875473,2,4.205790084613562,0,2,31,28,13354.566233322324,1
3,20496.50709566086,4,5.324104223604579,0,1,49,25,8503.49542271117,0
13,59471.58266889573,4,4.1061090067000485,0,0,44,29,0.0,0
20,85180.92731555202,3,5.787914228042391,1,0,33,25,6649.759237147732,0
6,35719.4675720317,2,2.7173422491730133,0,2,60,33,17323.237160611818,0
11,21655.5652927484,3,9.179042759899744,0,1,18,28,8921.360679254649,0
23,54950.75787316135,5,8.345629999493177,1,2,24,28,13865.431244033098,0
4,9931.800000609182,3,7.367907793519961,1,4,26,36,9852.933292046086,0
20,30188.558883933827,4,8.79828304647592,1,1,57,31,10681.987638601386,0
16,86672.06484951507,2,8.692354602423938,0,3,51,32,10143.453821458352,0
7,51865.37689436863,3,6.8693104205661575,2,1,74,35,18450.87437777155,0
22,1000.0,3,4.302289511005894,0,3,48,23,11059.771025319686,0
11,1000.0,5,5.484484064852136,0,2,39,21,8784.356281426662,0
1,54862.570779403264,1,6.824377229068417,1,1,72,27,15411.470650984897,0
7,75871.71727753062,4,5.445486005410254,0,4,25,23,6925.812839404845,0
12,1471.3562412154934,3,10.0,1,2,28,37,13184.24301857806,0
7,63491.378224895256,4,7.314185602957554,0,3,19,31,14838.390918613044,0
23,89910.30522469156,3,7.206493359296367,2,0,51,23,5756.492378525792,0
7,106635.76963875916,4,8.894203669011334,0,3,41,41,9022.528965342768,0
10,59936.68279579629,2,7.553828950504346,0,0,38,33,5911.691358696889,0
16,65204.07783657423,4,6.469986865591061,0,1,41,26,14928.310538002155,0
8,1000.0,4,10.0,1,3,40,35,9227.08296767322,0
9,112992.57643987967,1,7.868733369515841,0,3,18,27,16034.165146752037,0
9,32735.29360711636,3,6.01219188030897,0,4,61,26,21813.237403391227,0
2,21995.86524724876,2,7.356626786935715,0,3,30,38,9651.233837888927,0
13,42343.815966811264,4,5.940107590539486,0,1,47,39,8520.870835941298,0
13,95350.20242556294,2,5.3592882699609135,0,0,29,22,19282.860706416395,0
23,116241.38142630644,4,8.579598824528425,1,1,33,31,12389.920742085567,0
23,53762.26038427533,2,5.99741280861025,0,2,35,32,14594.304954929425,0
4,79942.52517810966,4,5.465418441319224,0,2,41,32,6669.744191445452,0
12,51296.12146056512,2,7.361851625730057,1,0,54,37,12932.952153566528,0
17,18866.13580945448,4,9.097555980547629,0,2,32,25,11030.806812120609,0
